web-scraper-order,web-scraper-start-url,Date,Open,Close
"1616521277-922","https://finance.yahoo.com/quote/TCEHY/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Apr 16, 2020","52.50","53.11"
"1616521277-737","https://finance.yahoo.com/quote/TCEHY/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 07, 2021","73.00","72.85"
"1616521277-822","https://finance.yahoo.com/quote/TCEHY/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Sep 04, 2020","66.80","67.05"
"1616521277-943","https://finance.yahoo.com/quote/TCEHY/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 17, 2020","43.42","44.54"
"1616521277-983","https://finance.yahoo.com/quote/TCEHY/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 17, 2020","51.45","51.60"
"1616521277-814","https://finance.yahoo.com/quote/TCEHY/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Sep 17, 2020","67.70","66.66"
"1616521277-805","https://finance.yahoo.com/quote/TCEHY/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Sep 30, 2020","66.23","67.65"
"1616521277-994","https://finance.yahoo.com/quote/TCEHY/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 02, 2020","49.20","49.88"
"1616521277-935","https://finance.yahoo.com/quote/TCEHY/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 27, 2020","48.45","48.55"
"1616521277-909","https://finance.yahoo.com/quote/TCEHY/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","May 05, 2020","52.20","52.17"
